2016-02-27 12:41:15.026 1456576875026 Acceleration x: -0.02178955078125 g, y: -0.00732421875 g, z: -1.01397705078125 g Gyro x: 4.254302978515625 g, y: 9.19647216796875 g, z: -1.248626708984375 g Magnet x: -0.207275390625 G, y: 0.442138671875 G, z: 0.27880859375 G T: 38.98048780487805 H: 15.70932827493863 P: 1016.080322265625
2016-02-27 12:41:15.041 1456576875041 Acceleration x: -0.0218505859375 g, y: -0.0076904296875 g, z: -1.01348876953125 g Gyro x: 4.538421630859375 g, y: 9.45068359375 g, z: -1.12152099609375 g Magnet x: -0.207275390625 G, y: 0.442138671875 G, z: 0.27880859375 G T: 38.98048780487805 H: 15.70932827493863 P: 1016.080322265625
2016-02-27 12:41:15.055 1456576875055 Acceleration x: -0.02227783203125 g, y: -0.0062255859375 g, z: -1.01220703125 g Gyro x: 4.433746337890625 g, y: 9.353485107421875 g, z: -1.24114990234375 g Magnet x: -0.207275390625 G, y: 0.442138671875 G, z: 0.27880859375 G T: 38.98048780487805 H: 15.70932827493863 P: 1016.080322265625
2016-02-27 12:41:15.069 1456576875069 Acceleration x: -0.022705078125 g, y: -0.0062255859375 g, z: -1.0130615234375 g Gyro x: 4.433746337890625 g, y: 9.1217041015625 g, z: -1.1962890625 g Magnet x: -0.207275390625 G, y: 0.442138671875 G, z: 0.27880859375 G T: 38.98048780487805 H: 15.70932827493863 P: 1016.080322265625
2016-02-27 12:41:15.083 1456576875083 Acceleration x: -0.02154541015625 g, y: -0.00726318359375 g, z: -1.01336669921875 g Gyro x: 4.35150146484375 g, y: 9.271240234375 g, z: -1.218719482421875 g Magnet x: -0.207275390625 G, y: 0.442138671875 G, z: 0.27880859375 G T: 38.98048780487805 H: 15.70932827493863 P: 1016.080322265625
2016-02-27 12:41:15.097 1456576875097 Acceleration x: -0.02093505859375 g, y: -0.00738525390625 g, z: -1.0140380859375 g Gyro x: 4.418792724609375 g, y: 9.19647216796875 g, z: -1.30096435546875 g Magnet x: -0.207275390625 G, y: 0.442138671875 G, z: 0.27880859375 G T: 38.98048780487805 H: 15.70932827493863 P: 1016.080322265625
2016-02-27 12:41:15.112 1456576875112 Acceleration x: -0.02178955078125 g, y: -0.0074462890625 g, z: -1.0137939453125 g Gyro x: 4.44122314453125 g, y: 9.25628662109375 g, z: -1.31591796875 g Magnet x: -0.207275390625 G, y: 0.442138671875 G, z: 0.27880859375 G T: 38.98048780487805 H: 15.70932827493863 P: 1016.080322265625
2016-02-27 12:41:15.129 1456576875129 Acceleration x: -0.02154541015625 g, y: -0.0068359375 g, z: -1.01446533203125 g Gyro x: 4.344024658203125 g, y: 9.233856201171875 g, z: -1.323394775390625 g Magnet x: -0.2027587890625 G, y: 0.4417724609375 G, z: 0.2802734375 G T: 38.98048780487805 H: 15.70932827493863 P: 1016.080322265625
2016-02-27 13:45:58.031 1456580758031 Acceleration x: -0.0234375 g, y: -0.007080078125 g, z: -1.01239013671875 g Gyro x: 4.486083984375 g, y: 9.517974853515625 g, z: -1.233673095703125 g Magnet x: -0.2001953125 G, y: 0.4439697265625 G, z: 0.297119140625 G T: 39.52865853658537 H: 14.315889310421781 P: 1016.15869140625
2016-02-27 13:45:58.046 1456580758046 Acceleration x: -0.02239990234375 g, y: -0.006591796875 g, z: -1.01263427734375 g Gyro x: 4.38140869140625 g, y: 9.19647216796875 g, z: -1.15142822265625 g Magnet x: -0.2001953125 G, y: 0.4439697265625 G, z: 0.297119140625 G T: 39.52865853658537 H: 14.315889310421781 P: 1016.15869140625
2016-02-27 13:45:58.063 1456580758063 Acceleration x: -0.02288818359375 g, y: -0.007568359375 g, z: -1.01422119140625 g Gyro x: 4.403839111328125 g, y: 9.293670654296875 g, z: -1.099090576171875 g Magnet x: -0.1978759765625 G, y: 0.44384765625 G, z: 0.2855224609375 G T: 39.52865853658537 H: 14.315889310421781 P: 1016.15869140625
2016-02-27 13:45:58.079 1456580758079 Acceleration x: -0.02203369140625 g, y: -0.00640869140625 g, z: -1.01495361328125 g Gyro x: 4.508514404296875 g, y: 9.413299560546875 g, z: -1.1663818359375 g Magnet x: -0.1978759765625 G, y: 0.44384765625 G, z: 0.2855224609375 G T: 39.52865853658537 H: 14.315889310421781 P: 1016.15869140625
2016-02-27 13:45:58.094 1456580758094 Acceleration x: -0.0228271484375 g, y: -0.0067138671875 g, z: -1.0135498046875 g Gyro x: 4.3365478515625 g, y: 9.323577880859375 g, z: -1.1962890625 g Magnet x: -0.1978759765625 G, y: 0.44384765625 G, z: 0.2855224609375 G T: 39.52865853658537 H: 14.315889310421781 P: 1016.15869140625
2016-02-27 13:45:58.109 1456580758109 Acceleration x: -0.02288818359375 g, y: -0.00787353515625 g, z: -1.012939453125 g Gyro x: 4.47113037109375 g, y: 9.25628662109375 g, z: -1.18133544921875 g Magnet x: -0.1978759765625 G, y: 0.44384765625 G, z: 0.2855224609375 G T: 39.52865853658537 H: 14.315889310421781 P: 1016.15869140625
2016-02-27 13:45:58.124 1456580758124 Acceleration x: -0.02154541015625 g, y: -0.00738525390625 g, z: -1.0133056640625 g Gyro x: 4.53094482421875 g, y: 9.458160400390625 g, z: -1.06170654296875 g Magnet x: -0.1978759765625 G, y: 0.44384765625 G, z: 0.2855224609375 G T: 39.52865853658537 H: 14.315889310421781 P: 1016.15869140625
2016-02-27 13:45:58.139 1456580758139 Acceleration x: -0.0220947265625 g, y: -0.0081787109375 g, z: -1.0137939453125 g Gyro x: 4.403839111328125 g, y: 9.1815185546875 g, z: -1.084136962890625 g Magnet x: -0.1978759765625 G, y: 0.44384765625 G, z: 0.2855224609375 G T: 39.52865853658537 H: 14.315889310421781 P: 1016.15869140625
2016-02-27 13:45:58.154 1456580758155 Acceleration x: -0.02197265625 g, y: -0.0078125 g, z: -1.01220703125 g Gyro x: 4.388885498046875 g, y: 9.3310546875 g, z: -1.069183349609375 g Magnet x: -0.1959228515625 G, y: 0.4451904296875 G, z: 0.28955078125 G T: 39.52865853658537 H: 14.315889310421781 P: 1016.15869140625
2016-02-27 14:48:34.663 1456584514663 Acceleration x: -0.02166748046875 g, y: -0.0087890625 g, z: -1.0142822265625 g Gyro x: 4.104766845703125 g, y: 8.77777099609375 g, z: -1.562652587890625 g Magnet x: -0.2176513671875 G, y: 0.442626953125 G, z: 0.302001953125 G T: 35.16097560975609 H: 15.021981700513278 P: 1016.46826171875
2016-02-27 14:48:34.678 1456584514678 Acceleration x: -0.021240234375 g, y: -0.00994873046875 g, z: -1.01275634765625 g Gyro x: 4.179534912109375 g, y: 8.7030029296875 g, z: -1.33087158203125 g Magnet x: -0.2176513671875 G, y: 0.442626953125 G, z: 0.302001953125 G T: 35.16097560975609 H: 15.021981700513278 P: 1016.46826171875
2016-02-27 14:48:34.693 1456584514693 Acceleration x: -0.021240234375 g, y: -0.009521484375 g, z: -1.01300048828125 g Gyro x: 4.044952392578125 g, y: 8.74786376953125 g, z: -1.36077880859375 g Magnet x: -0.2176513671875 G, y: 0.442626953125 G, z: 0.302001953125 G T: 35.16097560975609 H: 15.021981700513278 P: 1016.46826171875
2016-02-27 14:48:34.708 1456584514708 Acceleration x: -0.02166748046875 g, y: -0.00885009765625 g, z: -1.01434326171875 g Gyro x: 4.02252197265625 g, y: 8.471221923828125 g, z: -1.39068603515625 g Magnet x: -0.2176513671875 G, y: 0.442626953125 G, z: 0.302001953125 G T: 35.16097560975609 H: 15.021981700513278 P: 1016.46826171875
2016-02-27 14:48:34.722 1456584514723 Acceleration x: -0.02093505859375 g, y: -0.01007080078125 g, z: -1.01385498046875 g Gyro x: 4.015045166015625 g, y: 8.575897216796875 g, z: -1.487884521484375 g Magnet x: -0.2176513671875 G, y: 0.442626953125 G, z: 0.302001953125 G T: 35.16097560975609 H: 15.021981700513278 P: 1016.46826171875
2016-02-27 14:48:34.738 1456584514738 Acceleration x: -0.021484375 g, y: -0.00994873046875 g, z: -1.01361083984375 g Gyro x: 4.11224365234375 g, y: 8.73291015625 g, z: -1.472930908203125 g Magnet x: -0.2176513671875 G, y: 0.442626953125 G, z: 0.302001953125 G T: 35.16097560975609 H: 15.021981700513278 P: 1016.46826171875
2016-02-27 14:48:34.752 1456584514752 Acceleration x: -0.0211181640625 g, y: -0.0091552734375 g, z: -1.01318359375 g Gyro x: 4.015045166015625 g, y: 8.61328125 g, z: -1.435546875 g Magnet x: -0.2183837890625 G, y: 0.4447021484375 G, z: 0.2928466796875 G T: 35.16097560975609 H: 15.021981700513278 P: 1016.46826171875
2016-02-27 14:48:34.768 1456584514768 Acceleration x: -0.02142333984375 g, y: -0.00958251953125 g, z: -1.012939453125 g Gyro x: 4.179534912109375 g, y: 8.59832763671875 g, z: -1.398162841796875 g Magnet x: -0.2183837890625 G, y: 0.4447021484375 G, z: 0.2928466796875 G T: 35.16097560975609 H: 15.021981700513278 P: 1016.46826171875
2016-02-27 14:48:34.783 1456584514783 Acceleration x: -0.021484375 g, y: -0.00946044921875 g, z: -1.013671875 g Gyro x: 4.044952392578125 g, y: 8.680572509765625 g, z: -1.383209228515625 g Magnet x: -0.2183837890625 G, y: 0.4447021484375 G, z: 0.2928466796875 G T: 35.16097560975609 H: 15.021981700513278 P: 1016.46826171875
2016-02-27 14:48:34.798 1456584514798 Acceleration x: -0.02093505859375 g, y: -0.01019287109375 g, z: -1.013671875 g Gyro x: 4.015045166015625 g, y: 8.545989990234375 g, z: -1.383209228515625 g Magnet x: -0.2183837890625 G, y: 0.4447021484375 G, z: 0.2928466796875 G T: 35.16097560975609 H: 15.021981700513278 P: 1016.46826171875
2016-02-27 14:48:34.814 1456584514814 Acceleration x: -0.02154541015625 g, y: -0.00860595703125 g, z: -1.01373291015625 g Gyro x: 4.11224365234375 g, y: 8.6431884765625 g, z: -1.428070068359375 g Magnet x: -0.2183837890625 G, y: 0.4447021484375 G, z: 0.2928466796875 G T: 35.16097560975609 H: 15.021981700513278 P: 1016.46826171875
2016-02-27 14:48:34.829 1456584514829 Acceleration x: -0.02117919921875 g, y: -0.009765625 g, z: -1.01446533203125 g Gyro x: 4.059906005859375 g, y: 8.65814208984375 g, z: -1.3458251953125 g Magnet x: -0.2183837890625 G, y: 0.4447021484375 G, z: 0.2928466796875 G T: 35.16097560975609 H: 15.021981700513278 P: 1016.46826171875
2016-02-27 14:48:34.845 1456584514845 Acceleration x: -0.02117919921875 g, y: -0.00970458984375 g, z: -1.013427734375 g Gyro x: 3.940277099609375 g, y: 8.740386962890625 g, z: -1.375732421875 g Magnet x: -0.2183837890625 G, y: 0.4447021484375 G, z: 0.2928466796875 G T: 35.16097560975609 H: 15.021981700513278 P: 1016.46826171875
2016-02-27 16:26:39.632 1456590399632 Acceleration x: -0.02197265625 g, y: -0.011474609375 g, z: -1.01287841796875 g Gyro x: 3.84307861328125 g, y: 8.052520751953125 g, z: -1.532745361328125 g Magnet x: -0.21630859375 G, y: 0.4571533203125 G, z: 0.2982177734375 G T: 32.47317073170731 H: 16.712229413077438 P: 1017.00341796875
2016-02-27 16:26:39.647 1456590399647 Acceleration x: -0.02099609375 g, y: -0.010986328125 g, z: -1.01409912109375 g Gyro x: 3.90289306640625 g, y: 8.112335205078125 g, z: -1.532745361328125 g Magnet x: -0.21630859375 G, y: 0.4571533203125 G, z: 0.2982177734375 G T: 32.47317073170731 H: 16.712229413077438 P: 1017.00341796875
2016-02-27 16:26:39.662 1456590399662 Acceleration x: -0.02154541015625 g, y: -0.0108642578125 g, z: -1.01373291015625 g Gyro x: 3.641204833984375 g, y: 8.074951171875 g, z: -1.495361328125 g Magnet x: -0.21630859375 G, y: 0.4571533203125 G, z: 0.2982177734375 G T: 32.47317073170731 H: 16.712229413077438 P: 1017.00341796875
2016-02-27 16:26:39.677 1456590399677 Acceleration x: -0.02130126953125 g, y: -0.0108642578125 g, z: -1.0145263671875 g Gyro x: 3.850555419921875 g, y: 8.187103271484375 g, z: -1.592559814453125 g Magnet x: -0.21630859375 G, y: 0.4571533203125 G, z: 0.2982177734375 G T: 32.47317073170731 H: 16.712229413077438 P: 1017.00341796875
2016-02-27 16:26:39.709 1456590399709 Acceleration x: -0.02130126953125 g, y: -0.0108642578125 g, z: -1.01531982421875 g Gyro x: 3.5888671875 g, y: 8.11981201171875 g, z: -1.472930908203125 g Magnet x: -0.217041015625 G, y: 0.45458984375 G, z: 0.288818359375 G T: 32.47317073170731 H: 16.712229413077438 P: 1016.9453125
2016-02-27 16:26:39.724 1456590399724 Acceleration x: -0.02099609375 g, y: -0.0107421875 g, z: -1.01385498046875 g Gyro x: 3.768310546875 g, y: 8.097381591796875 g, z: -1.54022216796875 g Magnet x: -0.217041015625 G, y: 0.45458984375 G, z: 0.288818359375 G T: 32.47317073170731 H: 16.712229413077438 P: 1016.9453125
2016-02-27 16:26:39.739 1456590399739 Acceleration x: -0.0208740234375 g, y: -0.01129150390625 g, z: -1.012939453125 g Gyro x: 3.850555419921875 g, y: 8.291778564453125 g, z: -1.502838134765625 g Magnet x: -0.217041015625 G, y: 0.45458984375 G, z: 0.288818359375 G T: 32.47317073170731 H: 16.712229413077438 P: 1016.9453125
2016-02-27 16:26:39.754 1456590399755 Acceleration x: -0.02197265625 g, y: -0.01031494140625 g, z: -1.0137939453125 g Gyro x: 3.90289306640625 g, y: 8.187103271484375 g, z: -1.5252685546875 g Magnet x: -0.217041015625 G, y: 0.45458984375 G, z: 0.288818359375 G T: 32.47317073170731 H: 16.712229413077438 P: 1016.9453125
2016-02-27 16:26:39.769 1456590399769 Acceleration x: -0.021484375 g, y: -0.01080322265625 g, z: -1.0126953125 g Gyro x: 3.656158447265625 g, y: 8.134765625 g, z: -1.532745361328125 g Magnet x: -0.217041015625 G, y: 0.45458984375 G, z: 0.288818359375 G T: 32.47317073170731 H: 16.712229413077438 P: 1016.9453125
2016-02-27 16:26:39.784 1456590399784 Acceleration x: -0.02099609375 g, y: -0.00982666015625 g, z: -1.01385498046875 g Gyro x: 3.835601806640625 g, y: 8.217010498046875 g, z: -1.54022216796875 g Magnet x: -0.220458984375 G, y: 0.4510498046875 G, z: 0.294677734375 G T: 32.47317073170731 H: 16.712229413077438 P: 1016.9453125
2016-02-27 16:26:39.799 1456590399799 Acceleration x: -0.021728515625 g, y: -0.0113525390625 g, z: -1.013671875 g Gyro x: 3.805694580078125 g, y: 8.20953369140625 g, z: -1.5252685546875 g Magnet x: -0.220458984375 G, y: 0.4510498046875 G, z: 0.294677734375 G T: 32.47317073170731 H: 16.712229413077438 P: 1016.9453125
2016-02-27 16:26:39.814 1456590399814 Acceleration x: -0.02203369140625 g, y: -0.0106201171875 g, z: -1.0126953125 g Gyro x: 3.730926513671875 g, y: 8.26934814453125 g, z: -1.562652587890625 g Magnet x: -0.220458984375 G, y: 0.4510498046875 G, z: 0.294677734375 G T: 32.47317073170731 H: 16.712229413077438 P: 1016.9453125
2016-02-27 16:26:39.829 1456590399829 Acceleration x: -0.02197265625 g, y: -0.01123046875 g, z: -1.0128173828125 g Gyro x: 3.87298583984375 g, y: 8.20953369140625 g, z: -1.5850830078125 g Magnet x: -0.220458984375 G, y: 0.4510498046875 G, z: 0.294677734375 G T: 32.47317073170731 H: 16.712229413077438 P: 1016.9453125
2016-02-27 16:26:39.844 1456590399844 Acceleration x: -0.02099609375 g, y: -0.01043701171875 g, z: -1.012939453125 g Gyro x: 3.895416259765625 g, y: 8.261871337890625 g, z: -1.577606201171875 g Magnet x: -0.220458984375 G, y: 0.4510498046875 G, z: 0.294677734375 G T: 32.47317073170731 H: 16.712229413077438 P: 1016.9453125
2016-02-27 16:26:39.859 1456590399859 Acceleration x: -0.0216064453125 g, y: -0.010986328125 g, z: -1.01214599609375 g Gyro x: 3.84307861328125 g, y: 8.306732177734375 g, z: -1.65985107421875 g Magnet x: -0.220458984375 G, y: 0.4510498046875 G, z: 0.294677734375 G T: 32.47317073170731 H: 16.712229413077438 P: 1016.9453125
2016-02-27 16:26:39.874 1456590399874 Acceleration x: -0.0211181640625 g, y: -0.010498046875 g, z: -1.013916015625 g Gyro x: 3.790740966796875 g, y: 8.074951171875 g, z: -1.622467041015625 g Magnet x: -0.220458984375 G, y: 0.4510498046875 G, z: 0.294677734375 G T: 32.47317073170731 H: 16.712229413077438 P: 1016.9453125
2016-02-27 16:26:39.888 1456590399888 Acceleration x: -0.02215576171875 g, y: -0.01031494140625 g, z: -1.013427734375 g Gyro x: 3.880462646484375 g, y: 8.1048583984375 g, z: -1.48040771484375 g Magnet x: -0.2188720703125 G, y: 0.45654296875 G, z: 0.298828125 G T: 32.47317073170731 H: 16.712229413077438 P: 1016.9453125
2016-02-27 16:26:39.903 1456590399903 Acceleration x: -0.02044677734375 g, y: -0.01171875 g, z: -1.01220703125 g Gyro x: 3.828125 g, y: 8.3441162109375 g, z: -1.592559814453125 g Magnet x: -0.2188720703125 G, y: 0.45654296875 G, z: 0.298828125 G T: 32.47317073170731 H: 16.712229413077438 P: 1016.9453125
2016-02-27 17:48:51.271 1456595331271 Acceleration x: -0.021240234375 g, y: -0.01177978515625 g, z: -1.0140380859375 g Gyro x: 3.6785888671875 g, y: 7.962799072265625 g, z: -1.517791748046875 g Magnet x: -0.2235107421875 G, y: 0.453369140625 G, z: 0.31201171875 G T: 30.704878048780486 H: 18.202521758536044 P: 1018.109375
2016-02-27 17:48:51.286 1456595331286 Acceleration x: -0.02142333984375 g, y: -0.0113525390625 g, z: -1.01422119140625 g Gyro x: 3.69354248046875 g, y: 7.8955078125 g, z: -1.532745361328125 g Magnet x: -0.2235107421875 G, y: 0.453369140625 G, z: 0.31201171875 G T: 30.704878048780486 H: 18.202521758536044 P: 1018.109375
2016-02-27 17:48:51.301 1456595331301 Acceleration x: -0.02099609375 g, y: -0.01129150390625 g, z: -1.0145263671875 g Gyro x: 3.70849609375 g, y: 8.037567138671875 g, z: -1.547698974609375 g Magnet x: -0.2235107421875 G, y: 0.453369140625 G, z: 0.31201171875 G T: 30.704878048780486 H: 18.202521758536044 P: 1018.109375
2016-02-27 17:48:51.316 1456595331316 Acceleration x: -0.0206298828125 g, y: -0.0111083984375 g, z: -1.013427734375 g Gyro x: 3.641204833984375 g, y: 7.947845458984375 g, z: -1.55517578125 g Magnet x: -0.22119140625 G, y: 0.451171875 G, z: 0.3037109375 G T: 30.704878048780486 H: 18.202521758536044 P: 1018.109375
2016-02-27 17:48:51.331 1456595331331 Acceleration x: -0.0213623046875 g, y: -0.01190185546875 g, z: -1.01458740234375 g Gyro x: 3.715972900390625 g, y: 7.843170166015625 g, z: -1.622467041015625 g Magnet x: -0.22119140625 G, y: 0.451171875 G, z: 0.3037109375 G T: 30.704878048780486 H: 18.202521758536044 P: 1018.109375
2016-02-27 17:48:51.345 1456595331345 Acceleration x: -0.0198974609375 g, y: -0.011962890625 g, z: -1.0137939453125 g Gyro x: 3.6187744140625 g, y: 8.142242431640625 g, z: -1.607513427734375 g Magnet x: -0.22119140625 G, y: 0.451171875 G, z: 0.3037109375 G T: 30.704878048780486 H: 18.202521758536044 P: 1018.109375
2016-02-27 17:48:51.360 1456595331360 Acceleration x: -0.02044677734375 g, y: -0.01190185546875 g, z: -1.01416015625 g Gyro x: 3.828125 g, y: 8.074951171875 g, z: -1.74957275390625 g Magnet x: -0.22119140625 G, y: 0.451171875 G, z: 0.3037109375 G T: 30.704878048780486 H: 18.202521758536044 P: 1018.109375
2016-02-27 17:48:51.375 1456595331375 Acceleration x: -0.02081298828125 g, y: -0.011962890625 g, z: -1.013671875 g Gyro x: 3.730926513671875 g, y: 8.052520751953125 g, z: -1.532745361328125 g Magnet x: -0.22119140625 G, y: 0.451171875 G, z: 0.3037109375 G T: 30.704878048780486 H: 18.202521758536044 P: 1018.109375
2016-02-27 17:48:51.390 1456595331390 Acceleration x: -0.02056884765625 g, y: -0.01171875 g, z: -1.01385498046875 g Gyro x: 3.78326416015625 g, y: 8.14971923828125 g, z: -1.7047119140625 g Magnet x: -0.22119140625 G, y: 0.451171875 G, z: 0.3037109375 G T: 30.704878048780486 H: 18.202521758536044 P: 1018.109375
2016-02-27 17:48:51.406 1456595331406 Acceleration x: -0.021240234375 g, y: -0.0123291015625 g, z: -1.01263427734375 g Gyro x: 3.7384033203125 g, y: 8.187103271484375 g, z: -1.54022216796875 g Magnet x: -0.22119140625 G, y: 0.451171875 G, z: 0.3037109375 G T: 30.704878048780486 H: 18.202521758536044 P: 1018.109375
2016-02-27 17:48:51.424 1456595331424 Acceleration x: -0.0211181640625 g, y: -0.01214599609375 g, z: -1.01318359375 g Gyro x: 3.880462646484375 g, y: 8.03009033203125 g, z: -1.786956787109375 g Magnet x: -0.2235107421875 G, y: 0.4559326171875 G, z: 0.3033447265625 G T: 30.704878048780486 H: 18.202521758536044 P: 1018.109375
2016-02-27 17:48:51.442 1456595331442 Acceleration x: -0.02105712890625 g, y: -0.011474609375 g, z: -1.01318359375 g Gyro x: 3.69354248046875 g, y: 8.11981201171875 g, z: -1.62994384765625 g Magnet x: -0.2235107421875 G, y: 0.4559326171875 G, z: 0.3033447265625 G T: 30.704878048780486 H: 18.202521758536044 P: 1018.109375
2016-02-27 17:48:51.458 1456595331458 Acceleration x: -0.02056884765625 g, y: -0.01251220703125 g, z: -1.01348876953125 g Gyro x: 3.75335693359375 g, y: 8.08990478515625 g, z: -1.54022216796875 g Magnet x: -0.2235107421875 G, y: 0.4559326171875 G, z: 0.3033447265625 G T: 30.704878048780486 H: 18.202521758536044 P: 1018.109375
2016-02-27 17:48:51.473 1456595331473 Acceleration x: -0.02154541015625 g, y: -0.0115966796875 g, z: -1.01348876953125 g Gyro x: 3.75335693359375 g, y: 7.9852294921875 g, z: -1.652374267578125 g Magnet x: -0.2235107421875 G, y: 0.4559326171875 G, z: 0.3033447265625 G T: 30.704878048780486 H: 18.202521758536044 P: 1018.109375
2016-02-27 17:48:51.488 1456595331488 Acceleration x: -0.02008056640625 g, y: -0.01202392578125 g, z: -1.01385498046875 g Gyro x: 3.828125 g, y: 8.314208984375 g, z: -1.65985107421875 g Magnet x: -0.2235107421875 G, y: 0.4559326171875 G, z: 0.3033447265625 G T: 30.704878048780486 H: 18.202521758536044 P: 1018.109375
2016-02-27 17:48:51.504 1456595331505 Acceleration x: -0.020751953125 g, y: -0.01214599609375 g, z: -1.01373291015625 g Gyro x: 3.66363525390625 g, y: 8.00018310546875 g, z: -1.562652587890625 g Magnet x: -0.2235107421875 G, y: 0.4559326171875 G, z: 0.3033447265625 G T: 30.704878048780486 H: 18.202521758536044 P: 1018.109375
2016-02-27 17:48:51.523 1456595331523 Acceleration x: -0.021240234375 g, y: -0.0123291015625 g, z: -1.013427734375 g Gyro x: 3.7384033203125 g, y: 8.037567138671875 g, z: -1.667327880859375 g Magnet x: -0.224365234375 G, y: 0.45361328125 G, z: 0.301513671875 G T: 30.704878048780486 H: 18.202521758536044 P: 1018.109375
2016-02-27 17:48:51.540 1456595331541 Acceleration x: -0.0213623046875 g, y: -0.01220703125 g, z: -1.01513671875 g Gyro x: 3.671112060546875 g, y: 8.14971923828125 g, z: -1.547698974609375 g Magnet x: -0.224365234375 G, y: 0.45361328125 G, z: 0.301513671875 G T: 30.704878048780486 H: 18.202521758536044 P: 1018.109375
2016-02-27 17:48:51.559 1456595331559 Acceleration x: -0.02142333984375 g, y: -0.01177978515625 g, z: -1.01409912109375 g Gyro x: 3.596343994140625 g, y: 7.94036865234375 g, z: -1.57012939453125 g Magnet x: -0.224365234375 G, y: 0.45361328125 G, z: 0.301513671875 G T: 30.704878048780486 H: 18.202521758536044 P: 1018.109375
2016-02-27 17:48:51.576 1456595331576 Acceleration x: -0.02099609375 g, y: -0.01177978515625 g, z: -1.0140380859375 g Gyro x: 3.648681640625 g, y: 7.7459716796875 g, z: -1.65985107421875 g Magnet x: -0.224365234375 G, y: 0.45361328125 G, z: 0.301513671875 G T: 30.704878048780486 H: 18.202521758536044 P: 1018.109375
2016-02-27 17:48:51.595 1456595331595 Acceleration x: -0.0213623046875 g, y: -0.01202392578125 g, z: -1.01483154296875 g Gyro x: 3.5589599609375 g, y: 7.76092529296875 g, z: -1.532745361328125 g Magnet x: -0.224365234375 G, y: 0.45361328125 G, z: 0.301513671875 G T: 30.704878048780486 H: 18.202521758536044 P: 1018.109375
2016-02-27 17:48:51.613 1456595331613 Acceleration x: -0.0205078125 g, y: -0.01171875 g, z: -1.0145263671875 g Gyro x: 3.63372802734375 g, y: 7.962799072265625 g, z: -1.562652587890625 g Magnet x: -0.224365234375 G, y: 0.4471435546875 G, z: 0.314453125 G T: 30.704878048780486 H: 18.202521758536044 P: 1018.109375
2016-02-27 18:24:34.103 1456597474103 Acceleration x: -0.02069091796875 g, y: -0.03851318359375 g, z: -1.01446533203125 g Gyro x: 3.641204833984375 g, y: 7.813262939453125 g, z: -1.727142333984375 g Magnet x: -0.22900390625 G, y: 0.4949951171875 G, z: 0.3616943359375 G T: 30.227439024390243 H: 18.855501004240125 P: 1018.494140625
2016-02-27 18:24:34.119 1456597474119 Acceleration x: -0.0205078125 g, y: -0.03814697265625 g, z: -1.0142822265625 g Gyro x: 3.641204833984375 g, y: 7.902984619140625 g, z: -1.727142333984375 g Magnet x: -0.22900390625 G, y: 0.4949951171875 G, z: 0.3616943359375 G T: 30.227439024390243 H: 18.855501004240125 P: 1018.494140625
2016-02-27 18:24:34.134 1456597474134 Acceleration x: -0.021728515625 g, y: -0.03814697265625 g, z: -1.01397705078125 g Gyro x: 3.596343994140625 g, y: 7.917938232421875 g, z: -1.734619140625 g Magnet x: -0.22900390625 G, y: 0.4949951171875 G, z: 0.3616943359375 G T: 30.227439024390243 H: 18.855501004240125 P: 1018.494140625
2016-02-27 18:24:34.149 1456597474149 Acceleration x: -0.0216064453125 g, y: -0.0389404296875 g, z: -1.01171875 g Gyro x: 3.5888671875 g, y: 7.813262939453125 g, z: -1.62994384765625 g Magnet x: -0.22900390625 G, y: 0.4949951171875 G, z: 0.3616943359375 G T: 30.227439024390243 H: 18.855501004240125 P: 1018.44921875
2016-02-27 18:24:34.166 1456597474166 Acceleration x: -0.0220947265625 g, y: -0.0384521484375 g, z: -1.01324462890625 g Gyro x: 3.476715087890625 g, y: 7.6861572265625 g, z: -1.5850830078125 g Magnet x: -0.22900390625 G, y: 0.4949951171875 G, z: 0.3616943359375 G T: 30.227439024390243 H: 18.855501004240125 P: 1018.44921875
2016-02-27 18:24:34.181 1456597474181 Acceleration x: -0.02197265625 g, y: -0.03924560546875 g, z: -1.01239013671875 g Gyro x: 3.60382080078125 g, y: 9.562835693359375 g, z: -1.727142333984375 g Magnet x: -0.22998046875 G, y: 0.49755859375 G, z: 0.359130859375 G T: 30.227439024390243 H: 18.855501004240125 P: 1018.44921875
2016-02-27 18:24:34.196 1456597474196 Acceleration x: -0.02166748046875 g, y: -0.03790283203125 g, z: -1.01312255859375 g Gyro x: 3.45428466796875 g, y: 7.708587646484375 g, z: -1.57012939453125 g Magnet x: -0.22998046875 G, y: 0.49755859375 G, z: 0.359130859375 G T: 30.227439024390243 H: 18.855501004240125 P: 1018.44921875
2016-02-27 18:24:34.211 1456597474211 Acceleration x: -0.02099609375 g, y: -0.03851318359375 g, z: -1.0133056640625 g Gyro x: 3.54400634765625 g, y: 7.678680419921875 g, z: -1.742095947265625 g Magnet x: -0.22998046875 G, y: 0.49755859375 G, z: 0.359130859375 G T: 30.227439024390243 H: 18.855501004240125 P: 1018.44921875
2016-02-27 18:24:34.226 1456597474226 Acceleration x: -0.02154541015625 g, y: -0.03814697265625 g, z: -1.01336669921875 g Gyro x: 3.57391357421875 g, y: 7.76092529296875 g, z: -1.727142333984375 g Magnet x: -0.22998046875 G, y: 0.49755859375 G, z: 0.359130859375 G T: 30.227439024390243 H: 18.855501004240125 P: 1018.44921875
